mmsi,timestamp,lat,lon,sog,cog,vessel_name,vessel_type,source
503001001,2026-05-01 04:30:00+00:00,-10.63941,143.10803,13.4,91,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 04:45:00+00:00,-10.64046,143.16414,13.1,85,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 05:00:00+00:00,-10.64128,143.21811,12.9,94,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 05:15:00+00:00,-10.63986,143.2759,13.1,88,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 05:30:00+00:00,-10.63984,143.33179,13.1,89,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 05:45:00+00:00,-10.64066,143.38677,13.1,93,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 06:00:00+00:00,-10.6412,143.44358,13.1,94,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 06:15:00+00:00,-10.63952,143.4995,13.4,90,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 06:30:00+00:00,-10.6401,143.55459,13.2,91,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 06:45:00+00:00,-10.64145,143.60966,12.9,88,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 07:00:00+00:00,-10.6396,143.66604,13.1,93,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 07:15:00+00:00,-10.64036,143.72364,12.9,95,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 07:30:00+00:00,-10.64021,143.77792,13.1,86,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001001,2026-05-01 07:45:00+00:00,-10.64173,143.83526,13.3,90,ARAFURA QUEEN,Cargo,sample_ais_events.csv
503001002,2026-05-01 00:00:00+00:00,-10.82891,141.92831,1.4,177,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 00:15:00+00:00,-10.81651,141.95033,1.1,259,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 00:30:00+00:00,-10.82359,141.93465,0.9,283,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 00:45:00+00:00,-10.79961,141.96253,0.4,14,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 01:00:00+00:00,-10.79805,141.93217,0.5,107,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 01:15:00+00:00,-10.82585,141.92935,1.1,333,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 01:30:00+00:00,-10.82333,141.92794,1.0,168,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 01:45:00+00:00,-10.80743,141.97995,1.0,281,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 02:00:00+00:00,-10.81378,141.93516,1.0,290,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 02:15:00+00:00,-10.83219,141.94377,0.9,96,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 02:30:00+00:00,-10.82211,141.96599,1.6,195,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 02:45:00+00:00,-10.83553,141.92488,1.3,50,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 03:00:00+00:00,-10.82081,141.97652,1.4,115,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 03:15:00+00:00,-10.82749,141.93223,0.3,38,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 03:30:00+00:00,-10.83088,141.98193,1.5,165,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 03:45:00+00:00,-10.83354,141.96397,0.7,290,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 04:00:00+00:00,-10.82235,141.94939,1.7,65,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 04:15:00+00:00,-10.82682,141.93162,1.8,59,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 04:30:00+00:00,-10.81741,141.97369,1.6,80,MALITA SEA,Fishing,sample_ais_events.csv
503001002,2026-05-01 04:45:00+00:00,-10.81571,141.96959,1.4,321,MALITA SEA,Fishing,sample_ais_events.csv
503001003,2026-05-01 00:00:00+00:00,-11.20041,141.80111,7.6,68,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 00:15:00+00:00,-11.18661,141.82765,7.1,68,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 00:30:00+00:00,-11.17194,141.85947,7.4,68,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 00:45:00+00:00,-11.15892,141.8855,7.2,61,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 01:00:00+00:00,-11.14653,141.91509,7.5,64,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 01:15:00+00:00,-11.13363,141.94575,7.5,61,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 11:15:00+00:00,-10.54871,142.5759,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 11:30:00+00:00,-10.5501,142.57831,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 11:45:00+00:00,-10.55244,142.57824,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 12:00:00+00:00,-10.55067,142.58183,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 12:15:00+00:00,-10.55265,142.58006,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 12:30:00+00:00,-10.55097,142.57934,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 12:45:00+00:00,-10.54799,142.58108,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001003,2026-05-01 13:00:00+00:00,-10.54733,142.57969,7.2,65,NORTHERN PRIDE,Fishing,sample_ais_events.csv
503001004,2026-05-01 00:00:00+00:00,-10.5,142.1,11.0,90,SEA EAGLE,Cargo,sample_ais_events.csv
503001004,2026-05-01 00:30:00+00:00,-10.52,142.25,11.0,90,SEA EAGLE,Cargo,sample_ais_events.csv
503001004,2026-05-01 00:45:00+00:00,-11.8,143.6,11.0,90,SEA EAGLE,Cargo,sample_ais_events.csv
503001004,2026-05-01 02:00:00+00:00,-11.82,143.75,10.8,88,SEA EAGLE,Cargo,sample_ais_events.csv
503001005,2026-05-01 00:00:00+00:00,-10.62,142.22,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 00:15:00+00:00,-10.612,142.225,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 00:30:00+00:00,-10.604,142.23,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 00:45:00+00:00,-10.596,142.235,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 01:00:00+00:00,-10.588,142.24,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 01:15:00+00:00,-10.58,142.245,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 01:30:00+00:00,-10.572,142.25,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 01:45:00+00:00,-10.564,142.255,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 02:00:00+00:00,-10.556,142.26,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 02:15:00+00:00,-10.548,142.265,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 02:30:00+00:00,-10.54,142.27,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001005,2026-05-01 02:45:00+00:00,-10.532,142.275,5.2,45,TIMOR CHIEF,Fishing,sample_ais_events.csv
503001006,2026-05-01 00:00:00+00:00,-10.64,142.2,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 00:15:00+00:00,-10.631,142.205,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 00:30:00+00:00,-10.622,142.21,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 00:45:00+00:00,-10.613,142.215,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 01:00:00+00:00,-10.604,142.22,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 01:15:00+00:00,-10.595,142.225,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 01:30:00+00:00,-10.586,142.23,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 01:45:00+00:00,-10.577,142.235,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 02:00:00+00:00,-10.568,142.24,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 02:15:00+00:00,-10.559,142.245,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 02:30:00+00:00,-10.55,142.25,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001006,2026-05-01 02:45:00+00:00,-10.541,142.255,4.8,48,CAPE WESSEL,Fishing,sample_ais_events.csv
503001007,2026-05-01 00:00:00+00:00,-10.35,142.45,3.1,20,SMALL VESSEL,Fishing,sample_ais_events.csv
503001007,2026-05-01 04:00:00+00:00,-10.338,142.458,3.1,20,SMALL VESSEL,Fishing,sample_ais_events.csv
503001007,2026-05-01 09:00:00+00:00,-10.323,142.468,3.1,20,SMALL VESSEL,Fishing,sample_ais_events.csv
503001007,2026-05-01 18:00:00+00:00,-10.296,142.486,3.1,20,SMALL VESSEL,Fishing,sample_ais_events.csv
503001007,2026-05-02 02:00:00+00:00,-10.272,142.502,3.1,20,SMALL VESSEL,Fishing,sample_ais_events.csv
503001008,2026-05-01 00:00:00+00:00,-10.9007,142.29978,18.1,11,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 00:20:00+00:00,-10.80449,142.32645,18.1,16,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 00:40:00+00:00,-10.7043,142.35458,17.7,18,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 01:00:00+00:00,-10.61169,142.37846,18.1,18,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 01:20:00+00:00,-10.51242,142.40465,17.8,15,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 01:40:00+00:00,-10.4172,142.43064,17.8,12,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 02:00:00+00:00,-10.32132,142.45792,17.5,13,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 02:20:00+00:00,-10.22172,142.48304,17.7,14,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 02:40:00+00:00,-10.12542,142.51353,17.6,15,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 03:00:00+00:00,-10.03033,142.53865,17.7,16,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 03:20:00+00:00,-9.93432,142.56398,18.1,11,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 03:40:00+00:00,-9.83762,142.5881,17.9,13,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 04:00:00+00:00,-9.74116,142.61598,17.8,14,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 04:20:00+00:00,-9.64328,142.64216,18.1,16,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 04:40:00+00:00,-9.54765,142.66826,17.8,15,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 05:00:00+00:00,-9.45121,142.6966,18.5,10,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 05:20:00+00:00,-9.35413,142.71998,17.7,11,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 05:40:00+00:00,-9.25766,142.74745,17.5,19,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 06:00:00+00:00,-9.16041,142.77365,17.7,13,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 06:20:00+00:00,-9.06448,142.79946,17.9,18,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 06:40:00+00:00,-8.96825,142.82537,18.0,20,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 07:00:00+00:00,-8.87412,142.85159,18.1,19,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 07:20:00+00:00,-8.77467,142.87765,17.5,11,ACV TRITON,Law Enforcement,sample_ais_events.csv
503001008,2026-05-01 07:40:00+00:00,-8.67664,142.90267,18.3,14,ACV TRITON,Law Enforcement,sample_ais_events.csv
512001001,2026-05-01 00:00:00+00:00,-11.5,141.6,5.8,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 00:30:00+00:00,-11.488,141.618,6.0,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 01:00:00+00:00,-11.476,141.636,5.5,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 01:30:00+00:00,-11.464,141.654,5.8,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 02:00:00+00:00,-11.452,141.672,6.7,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 02:30:00+00:00,-11.44,141.69,6.3,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 03:00:00+00:00,-11.428,141.708,6.9,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 03:30:00+00:00,-11.416,141.726,6.6,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 04:00:00+00:00,-11.404,141.744,6.2,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
512001001,2026-05-01 04:30:00+00:00,-11.392,141.762,6.9,35,PACIFIC DAWN,Fishing,sample_ais_events.csv
